wbn,pid,bs,bag_oc,bag_cn,cs_ss,cs_st,cs_sd,cs_ud,location
1660257078850,BAG319715116,BAG319715116,Hyderabad_Shamshbd_H (Telangana),Hyderabad_Gachibowli_D (Telangana),Complete,,2020-12-09 07:25:07.018,2020-12-09 07:25:07.018,Hyderabad_Gachibowli_D (Telangana)
1660257087132,BAG247169289,BAG247169289,Bhiwandi_Mega_R (Maharashtra),-,Complete,,2020-12-19 08:03:07.911,2020-12-19 08:03:07.911,Bhiwandi_Mega_R (Maharashtra)
1660257032576,BAG312878261,BAG312878261,Tezpur_Sirajuli_I (Assam),Nirjuli_Tagohsptl_D (Arunachal Pradesh),Complete,,2020-12-14 07:44:16.650,2020-12-14 07:44:16.650,Nirjuli_Tagohsptl_D (Arunachal Pradesh)
1660257084424,BAG318205686,BAG318205686,Bhiwandi_Mega_GW (Maharashtra),Gurgaon_Bilaspur_P (Haryana),Complete,,2020-12-11 18:19:02.941,2020-12-11 18:19:02.941,Gurgaon_Bilaspur_P (Haryana)
1660257086664,BAG318749032,BAG318749032,Hyderabad_Shamshbd_H (Telangana),Hyd_LB-Nagar_Dc (Telangana),Complete,,2020-12-10 07:48:27.957,2020-12-10 07:48:27.957,Hyd_LB-Nagar_Dc (Telangana)
1660257073353,BAG318447409,BAG318447409,Bhiwandi_Mega_GW (Maharashtra),BLR_JPNagar_Pc (Karnataka),Complete,,2020-12-09 13:17:30.837,2020-12-09 13:17:30.837,BLR_JPNagar_Pc (Karnataka)
1660257084310,BAGL2804536539,BAGL2804536539,Bhiwandi_Mega_GW (Maharashtra),Bangalore_Thanisandra_D (Karnataka),Complete,,2020-12-10 08:35:54.970,2020-12-10 08:35:54.970,Bangalore_Thanisandra_D (Karnataka)
1660257077682,BAG318221998,BAG318221998,Bhiwandi_Mega_GW (Maharashtra),Siliguri_Dabgrm_H (West Bengal),Complete,,2020-12-11 08:45:08.370,2020-12-11 08:45:08.370,Siliguri_Dabgrm_H (West Bengal)
1660257074845,BAGL1165083413,BAGL1165083413,Bhiwandi_Mega_GW (Maharashtra),Kanpur_Rawatpur_D (Uttar Pradesh),Complete,,2020-12-11 07:36:19.084,2020-12-11 07:36:19.084,Kanpur_Rawatpur_D (Uttar Pradesh)
1660257075976,BAG318547902,BAG318547902,Bhiwandi_Mega_GW (Maharashtra),Gorakhpur_Tenua_H (Uttar Pradesh),Complete,,2020-12-12 00:56:24.682,2020-12-12 00:56:24.682,Gorakhpur_Tenua_H (Uttar Pradesh)
1660257047313,BAGL1141225579,BAGL1141225579,Bhiwandi_Mega_GW (Maharashtra),cuttack (Orissa),Complete,,2020-12-10 13:51:31.362,2020-12-10 13:51:31.362,cuttack (Orissa)
1660257087655,BAG312878261,BAG312878261,Tezpur_Sirajuli_I (Assam),Nirjuli_Tagohsptl_D (Arunachal Pradesh),Complete,,2020-12-14 07:44:16.650,2020-12-14 07:44:16.650,Nirjuli_Tagohsptl_D (Arunachal Pradesh)
1660257077284,BAG318547793,BAG318547793,Bhiwandi_Mega_GW (Maharashtra),Lucknow_Memaura_H (Uttar Pradesh),Complete,,2020-12-10 23:33:41.219,2020-12-10 23:33:41.219,Lucknow_Memaura_H (Uttar Pradesh)
1660257071872,BAG317506227,BAG317506227,Kolkata_Naiti_GW (West Bengal),Maheshtala_Batangr_D (West Bengal),Complete,,2020-12-11 09:20:20.231,2020-12-11 09:20:20.231,Maheshtala_Batangr_D (West Bengal)
1660257083923,BAG317424441,BAG317424441,Siliguri_Dabgrm_H (West Bengal),Darjeeling_Hillcard_DC (West Bengal),Complete,,2020-12-12 09:09:33.331,2020-12-12 09:09:33.331,Darjeeling_Hillcard_DC (West Bengal)
1660257087261,BAG318447571,BAG318447571,Bhiwandi_Mega_GW (Maharashtra),Kolkata_South_D_6 (West Bengal),Complete,,2020-12-11 07:38:44.295,2020-12-11 07:38:44.295,Kolkata_South_D_6 (West Bengal)
1660257082884,BAG320642303,BAG320642303,Gurgaon_Tauru_R (Haryana),Gurgaon_Bilaspur_P (Haryana),Complete,,2020-12-21 00:57:57.707,2020-12-21 00:57:57.707,Gurgaon_Bilaspur_P (Haryana)
1660257086841,BAG318205596,BAG318205596,Bhiwandi_Mega_GW (Maharashtra),Siliguri_Dabgrm_H (West Bengal),Complete,,2020-12-11 07:50:01.230,2020-12-11 07:50:01.230,Siliguri_Dabgrm_H (West Bengal)
1660257082884,BAG88676486,BAG88676486,Jabalpur_Binaiki_H (Madhya Pradesh),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-18 15:44:36.306,2020-12-18 15:44:36.306,Bhiwandi_Mega_R (Maharashtra)
1660257076993,BAG318547756,BAG318547756,Bhiwandi_Mega_GW (Maharashtra),Patna_Gaighat (Bihar),Complete,,2020-12-12 13:05:27.419,2020-12-12 13:05:27.419,Patna_Gaighat (Bihar)
1660257077796,BAG318547793,BAG318547793,Bhiwandi_Mega_GW (Maharashtra),Lucknow_Memaura_H (Uttar Pradesh),Complete,,2020-12-10 23:33:41.219,2020-12-10 23:33:41.219,Lucknow_Memaura_H (Uttar Pradesh)
1660257077866,BAGL1530715775,BAGL1530715775,Bhiwandi_Mega_GW (Maharashtra),LakhimpurN_Chetia_D (Assam),Complete,,2020-12-14 06:53:05.723,2020-12-14 06:53:05.723,LakhimpurN_Chetia_D (Assam)
1660257086373,BAG318447280,BAG318447280,Bhiwandi_Mega_GW (Maharashtra),MAA_Poonamallee_HB (Tamil Nadu),Complete,,2020-12-10 03:00:31.754,2020-12-10 03:00:31.754,MAA_Poonamallee_HB (Tamil Nadu)
1660257085382,BAG320101538,BAG320101538,Chandigarh_Rajpura_GW (Punjab),Patiala (Punjab),Complete,,2020-12-11 07:17:45.858,2020-12-11 07:17:45.858,Patiala (Punjab)
1660257083013,BAG313695920,BAG313695920,Solan_Deothi_I (Himachal Pradesh),Jubbal_Jhaldi_D (Himachal Pradesh),Complete,,2020-12-11 11:55:51.688,2020-12-11 11:55:51.688,Jubbal_Jhaldi_D (Himachal Pradesh)
1660257084741,BAG318447571,BAG318447571,Bhiwandi_Mega_GW (Maharashtra),Kolkata_South_D_6 (West Bengal),Complete,,2020-12-11 07:38:44.295,2020-12-11 07:38:44.295,Kolkata_South_D_6 (West Bengal)
1660257075092,BAG318448000,BAG318448000,Bhiwandi_Mega_GW (Maharashtra),GZB_Mohan_Nagar_DPC (Uttar Pradesh),Complete,,2020-12-11 01:46:33.398,2020-12-11 01:46:33.398,GZB_Mohan_Nagar_DPC (Uttar Pradesh)
1660257062912,BAG318553116,BAG318553116,Gwalior_PurniChhwani_P (Madhya Pradesh),Gwalior_Central_D_3 (Madhya Pradesh),Complete,,2020-12-10 08:54:07.798,2020-12-10 08:54:07.798,Gwalior_Central_D_3 (Madhya Pradesh)
1660257085754,BAG311429140,BAG311429140,Ludhiana_Khakat_H (Punjab),Ludhiana_Duggri_D (Punjab),Complete,,2020-12-11 07:27:17.294,2020-12-11 07:27:17.294,Ludhiana_Duggri_D (Punjab)
1660257060086,BAG318547464,BAG318547464,Bhiwandi_Mega_GW (Maharashtra),Faizabad_DarshnNgr_I (Uttar Pradesh),Complete,,2020-12-10 19:17:12.532,2020-12-10 19:17:12.532,Faizabad_DarshnNgr_I (Uttar Pradesh)
1660257048665,BAGL1952264850,BAGL1952264850,Agra_Sunari_H (Uttar Pradesh),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-15 19:49:37.475,2020-12-15 19:49:37.475,Bhiwandi_Mega_R (Maharashtra)
1660257085463,BAG318547903,BAG318547903,Bhiwandi_Mega_GW (Maharashtra),Mumbai Sakinaka (Maharashtra),Complete,,2020-12-08 14:54:06.202,2020-12-08 14:54:06.202,Mumbai Sakinaka (Maharashtra)
1660257076072,BAG317035209,BAG317035209,Siliguri_Dabgrm_H (West Bengal),Bhiwandi_Mega_R (Maharashtra),In Transit,,2020-12-18 12:30:29.939,2020-12-18 12:30:29.939,Siliguri_Dabgrm_H (West Bengal)
1660257060215,BAG233038306,BAG233038306,Bhiwandi_Mega_R (Maharashtra),-,Complete,,2020-12-14 10:40:01.354,2020-12-14 10:40:01.354,Bhiwandi_Mega_R (Maharashtra)
1660257075173,BAGL1365928822,BAGL1365928822,Bhiwandi_Mega_GW (Maharashtra),Mumbai_KharghrSec21_D (Maharashtra),Complete,,2020-12-08 13:13:08.572,2020-12-08 13:13:08.572,Mumbai_KharghrSec21_D (Maharashtra)
1660257073051,BAG318326192,BAG318326192,Mumbai_MiraRoad_I (Maharashtra),Nalasopara (Maharashtra),Complete,,2020-12-08 07:08:23.483,2020-12-08 07:08:23.483,Nalasopara (Maharashtra)
1660257084601,BAG317474823,BAG317474823,Bongaigaon_Doligaon_I (Assam),Pathsala_ColgRd_DPP (Assam),Complete,,2020-12-12 10:57:19.756,2020-12-12 10:57:19.756,Pathsala_ColgRd_DPP (Assam)
1660257077321,BAG317331910,BAG317331910,Guwahati_Kaikchi_GW (Assam),Bhiwandi_Mega_R (Maharashtra),Pending,,2020-12-21 09:21:18.878,2020-12-21 09:21:19.980,Bhiwandi_Mega_R (Maharashtra)
1660257074333,BAG319561308,BAG319561308,Bhiwandi_Mega_GW (Maharashtra),Jalandhar_QajiMandi_P (Punjab),Complete,,2020-12-10 23:39:43.948,2020-12-10 23:39:43.948,Jalandhar_QajiMandi_P (Punjab)
1660257083363,BAG241999080,BAG241999080,Jorhat_SonriGon_I (Assam),Jorhat_RicMilRd_D (Assam),Complete,,2020-12-14 09:15:34.704,2020-12-14 09:15:34.704,Jorhat_RicMilRd_D (Assam)
1660257082044,BAG310831287,BAG310831287,Jalandhar_QajiMandi_P (Punjab),Mukerian_Mahajana_D (Punjab),Complete,,2020-12-11 08:39:26.760,2020-12-11 08:39:26.760,Mukerian_Mahajana_D (Punjab)
1660257086675,BAG232345521,BAG232345521,Bengaluru_Kengeri_IP (Karnataka),Bengaluru_West_D_10 (Karnataka),Complete,,2020-12-09 13:27:26.864,2020-12-09 13:27:26.864,Bengaluru_West_D_10 (Karnataka)
1660257060370,BAG319944369,BAG319944369,Hyderabad_Shamshbd_H (Telangana),Hyderabad_Kachiguda_D (Telangana),Complete,,2020-12-09 07:30:17.269,2020-12-09 07:30:17.269,Hyderabad_Kachiguda_D (Telangana)
1660257087095,BAG318553116,BAG318553116,Gwalior_PurniChhwani_P (Madhya Pradesh),Gwalior_Central_D_3 (Madhya Pradesh),Complete,,2020-12-10 08:54:07.798,2020-12-10 08:54:07.798,Gwalior_Central_D_3 (Madhya Pradesh)
1660257083223,BAG318205896,BAG318205896,Bhiwandi_Mega_GW (Maharashtra),Patna_Sabalpur_H (Bihar),Complete,,2020-12-12 11:25:14.323,2020-12-12 11:25:14.323,Patna_Sabalpur_H (Bihar)
1660257084586,BAG233285181,BAG233285181,Mangalore_Bkmpdy_H (Karnataka),Mangalore_Konchady_D (Karnataka),Complete,,2020-12-11 07:37:42.792,2020-12-11 07:37:42.792,Mangalore_Konchady_D (Karnataka)
1660257085802,BAG210204250,BAG210204250,Mumbai_CottonGreen_DPC (Maharashtra),Mumbai Tardeo (Maharashtra),Complete,,2020-12-09 06:47:32.782,2020-12-09 06:47:32.782,Mumbai Tardeo (Maharashtra)
1660257059821,BAG311429218,BAG311429218,Ludhiana_Khakat_H (Punjab),Ludhiana_TagoreNagar_D (Punjab),Complete,,2020-12-10 07:54:07.447,2020-12-10 07:54:07.447,Ludhiana_TagoreNagar_D (Punjab)
1660257085275,BAG319287080,BAG319287080,Jaipur_Bagru_I (Rajasthan),Jaipur_BaisGodam_D (Rajasthan),Complete,,2020-12-09 07:43:34.871,2020-12-09 07:43:34.871,Jaipur_BaisGodam_D (Rajasthan)
1660257085500,BAG318547075,BAG318547075,Bhiwandi_Mega_GW (Maharashtra),Mumbai_JogeshwriWest_D (Maharashtra),Complete,,2020-12-08 06:34:24.465,2020-12-08 06:34:24.465,Mumbai_JogeshwriWest_D (Maharashtra)
1660257047416,BAGL7900764878,BAGL7900764878,Bhiwandi_Mega_GW (Maharashtra),Kolkata_Kadampukur_D (West Bengal),Complete,,2020-12-11 13:39:15.056,2020-12-11 13:39:15.056,Kolkata_Kadampukur_D (West Bengal)
1660257083853,BAG229791680,BAG229791680,Hojai_KediaRd_D (Assam),Guwahati_Kaikchi_GW (Assam),Complete,,2020-12-17 12:19:36.935,2020-12-17 12:19:36.935,Guwahati_Kaikchi_GW (Assam)
1660257077553,BAG317471256,BAG317471256,Bhubaneshwar_Central_H_6 (Orissa),Bhubaneshwar_PandavNgr_D (Orissa),Complete,,2020-12-11 08:51:22.505,2020-12-11 08:51:22.505,Bhubaneshwar_PandavNgr_D (Orissa)
1660257084026,BAG318447409,BAG318447409,Bhiwandi_Mega_GW (Maharashtra),BLR_JPNagar_Pc (Karnataka),Complete,,2020-12-09 13:17:30.837,2020-12-09 13:17:30.837,BLR_JPNagar_Pc (Karnataka)
1660257077575,BAGL3332774951,BAGL3332774951,Bhiwandi_Mega_GW (Maharashtra),Kanpur_Jarauli_D (Uttar Pradesh),Complete,,2020-12-11 06:29:01.750,2020-12-11 06:29:01.750,Kanpur_Jarauli_D (Uttar Pradesh)
1660257060064,BAG317690149,BAG317690149,Guwahati_Kaikchi_GW (Assam),GUWAHATI_BELTOLATINIALI_ODC (Assam),Complete,,2020-12-12 11:34:06.342,2020-12-12 11:34:06.342,GUWAHATI_BELTOLATINIALI_ODC (Assam)
1660257051771,BAGL1761162290,BAGL1761162290,Itanagar_SectorA_D (Arunachal Pradesh),Bhiwandi_Mega_R (Maharashtra),In Transit,,2020-12-18 23:36:06.553,2020-12-18 23:36:06.553,Guwahati_Kaikchi_GW (Assam)
1660257079373,BAG318366882,BAG318366882,Bhiwandi_Mega_GW (Maharashtra),MAA_Poonamallee_HB (Tamil Nadu),Complete,,2020-12-10 03:06:57.211,2020-12-10 03:06:57.211,MAA_Poonamallee_HB (Tamil Nadu)
1660257071861,BAG318547581,BAG318547581,Bhiwandi_Mega_GW (Maharashtra),Bongaigaon_Doligaon_I (Assam),Complete,,2020-12-11 22:08:15.988,2020-12-11 22:08:15.988,Bongaigaon_Doligaon_I (Assam)
1660257081473,BAGL1365682424,BAGL1365682424,Bhiwandi_Mega_GW (Maharashtra),Gangtok_Tadong_D (Sikkim),Complete,,2020-12-12 06:15:29.059,2020-12-12 06:15:29.059,Gangtok_Tadong_D (Sikkim)
1660257060064,BAG318366657,BAG318366657,Bhiwandi_Mega_GW (Maharashtra),Guwahati_Kaikchi_GW (Assam),Complete,,2020-12-11 22:45:31.650,2020-12-11 22:45:31.650,Guwahati_Kaikchi_GW (Assam)
1660257077494,BAG318547793,BAG318547793,Bhiwandi_Mega_GW (Maharashtra),Lucknow_Memaura_H (Uttar Pradesh),Complete,,2020-12-10 23:33:41.219,2020-12-10 23:33:41.219,Lucknow_Memaura_H (Uttar Pradesh)
1660257078205,BAG318447370,BAG318447370,Bhiwandi_Mega_GW (Maharashtra),Mumbai_Kanchpada_D (Maharashtra),Complete,,2020-12-08 13:54:40.448,2020-12-08 13:54:40.448,Mumbai_Kanchpada_D (Maharashtra)
1660257078861,BAG318547829,BAG318547829,Bhiwandi_Mega_GW (Maharashtra),Bangalore_HSR_I (Karnataka),Complete,,2020-12-10 04:37:40.386,2020-12-10 04:37:40.386,Bangalore_HSR_I (Karnataka)
1660257087633,BAG312722402,BAG312722402,Guwahati_Kaikchi_GW (Assam),Dimapur_Aoymti_K (Nagaland),Complete,,2020-12-15 11:11:24.390,2020-12-15 11:11:24.390,Dimapur_Aoymti_K (Nagaland)
1660257087003,BAG318447442,BAG318447442,Bhiwandi_Mega_GW (Maharashtra),Vellore_Avrmpalyam_I (Tamil Nadu),Complete,,2020-12-09 21:54:56.497,2020-12-09 21:54:56.497,Vellore_Avrmpalyam_I (Tamil Nadu)
1660257082851,BAG232345448,BAG232345448,Bengaluru_Kengeri_IP (Karnataka),Bengaluru_West_D_10 (Karnataka),Complete,,2020-12-10 13:33:59.059,2020-12-10 13:33:59.059,Bengaluru_West_D_10 (Karnataka)
1660257074160,BAG318448000,BAG318448000,Bhiwandi_Mega_GW (Maharashtra),GZB_Mohan_Nagar_DPC (Uttar Pradesh),Complete,,2020-12-11 01:46:33.398,2020-12-11 01:46:33.398,GZB_Mohan_Nagar_DPC (Uttar Pradesh)
1660257061276,BAGL7145200901,BAGL7145200901,Bhiwandi_Mega_GW (Maharashtra),Bangalore_Horamavu_D (Karnataka),Complete,,2020-12-09 14:08:38.564,2020-12-09 14:08:38.564,Bangalore_Horamavu_D (Karnataka)
1660257082722,BAG208241281,BAG208241281,Shimoga_Gdikopa_I (Karnataka),Thirthahalli_NewCourt_DPP (Karnataka),Complete,,2020-12-10 09:27:46.258,2020-12-10 09:27:46.258,Thirthahalli_NewCourt_DPP (Karnataka)
1660257083035,BAG320335295,BAG320335295,Allahabad_Central_H_1 (Uttar Pradesh),Allahabad_Phaphamu_DC (Uttar Pradesh),Complete,,2020-12-11 09:01:14.489,2020-12-11 09:01:14.489,Allahabad_Phaphamu_DC (Uttar Pradesh)
1660257077472,BAGL1675275786,BAGL1675275786,Bhiwandi_Mega_GW (Maharashtra),Jaigaon_DrgaonRd_D (West Bengal),Complete,,2020-12-12 16:06:23.148,2020-12-12 16:06:23.148,Jaigaon_DrgaonRd_D (West Bengal)
1660257077752,BAGL1165149577,BAGL1165149577,Bhiwandi_Mega_GW (Maharashtra),Itanagar_NH52A_D (Arunachal Pradesh),Complete,,2020-12-14 05:35:21.265,2020-12-14 05:35:21.265,Itanagar_NH52A_D (Arunachal Pradesh)
1660257078872,BAG242906885,BAG242906885,Bilaspur_Dylband_I (Chhattisgarh),Bilaspur_Lingiyadih_D (Chhattisgarh),Complete,,2020-12-11 07:15:14.356,2020-12-11 07:15:14.356,Bilaspur_Lingiyadih_D (Chhattisgarh)
1660257063693,BAG313695721,BAG313695721,Solan_Deothi_I (Himachal Pradesh),Dharampur_SubathuRd_DPP (Himachal Pradesh),Complete,,2020-12-11 08:52:07.885,2020-12-11 08:52:07.885,Dharampur_SubathuRd_DPP (Himachal Pradesh)
1660257072045,BAG247169982,BAG247169982,Bhiwandi_Mega_R (Maharashtra),-,Complete,,2020-12-18 07:51:30.705,2020-12-18 07:51:30.705,Bhiwandi_Mega_R (Maharashtra)
1660257069643,BAG318512112,BAG318512112,Bhopal_Pipaliya_H (Madhya Pradesh),Bhopal_Kolar Mandakni (Madhya Pradesh),Complete,,2020-12-09 09:19:18.541,2020-12-09 09:19:18.541,Bhopal_Kolar Mandakni (Madhya Pradesh)
1660257071710,BAG227095408,BAG227095408,Mumbai_Khandeshwar_Dc (Maharashtra),Mumbai_Vashi_I (Maharashtra),Complete,,2020-12-10 15:03:26.396,2020-12-10 15:03:26.396,Mumbai_Vashi_I (Maharashtra)
1660257078861,BAG319718268,BAG319718268,Bangalore_HSR_I (Karnataka),Bangalore_BellndurNew_D (Karnataka),Complete,,2020-12-10 07:43:01.279,2020-12-10 07:43:01.279,Bangalore_BellndurNew_D (Karnataka)
1660257072406,BAG318512112,BAG318512112,Bhopal_Pipaliya_H (Madhya Pradesh),Bhopal_Kolar Mandakni (Madhya Pradesh),Complete,,2020-12-09 09:19:18.541,2020-12-09 09:19:18.541,Bhopal_Kolar Mandakni (Madhya Pradesh)
1660257077564,BAG232962343,BAG232962343,Bhiwandi_Mega_R (Maharashtra),-,Complete,,2020-12-20 08:17:57.606,2020-12-20 08:17:57.606,Bhiwandi_Mega_R (Maharashtra)
1660257086303,BAG317573584,BAG317573584,Lakhisarai_Central_I_2 (Bihar),Godda_Central_D_2 (Jharkhand),Complete,,2020-12-14 17:18:21.240,2020-12-14 17:18:21.240,Godda_Central_D_2 (Jharkhand)
1660257085021,BAG209701131,BAG209701131,Nalgonda_Duppalapally_I (Telangana),Miryalguda_Ragvendr_D (Telangana),Complete,,2020-12-10 07:16:13.688,2020-12-10 07:16:13.688,Miryalguda_Ragvendr_D (Telangana)
1660257028715,BAG209045914,BAG209045914,Bangalore_Hebbal_I (Karnataka),Bangalore_Horamavu_D (Karnataka),Complete,,2020-12-10 07:12:15.226,2020-12-10 07:12:15.226,Bangalore_Horamavu_D (Karnataka)
1660257077203,BAG318447790,BAG318447790,Bhiwandi_Mega_GW (Maharashtra),Agartala_EastChmpmura_I (Tripura),Complete,,2020-12-14 19:23:17.147,2020-12-14 19:23:17.147,Agartala_EastChmpmura_I (Tripura)
1660257071710,BAG318447438,BAG318447438,Bhiwandi_Mega_GW (Maharashtra),Mumbai_Khandeshwar_Dc (Maharashtra),Complete,,2020-12-09 07:04:53.194,2020-12-09 07:04:53.194,Mumbai_Khandeshwar_Dc (Maharashtra)
1660257087283,BAG318326584,BAG318326584,Mumbai_MiraRoad_I (Maharashtra),Mumbai_BorivaliGorai3_D (Maharashtra),Complete,,2020-12-08 13:41:52.661,2020-12-08 13:41:52.661,Mumbai_BorivaliGorai3_D (Maharashtra)
1660257087014,BAGL3024965352,BAGL3024965352,Bhiwandi_Mega_GW (Maharashtra),Hyderabad_Jublehills_D (Telangana),Complete,,2020-12-09 06:37:43.548,2020-12-09 06:37:43.548,Hyderabad_Jublehills_D (Telangana)
1660257071334,BAG318447348,BAG318447348,Bhiwandi_Mega_GW (Maharashtra),Jaipur_Bagru_I (Rajasthan),Complete,,2020-12-09 05:43:52.851,2020-12-09 05:43:52.851,Jaipur_Bagru_I (Rajasthan)
1660257071721,BAG232912000,BAG232912000,Bhiwandi_Mega_R (Maharashtra),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-17 07:52:29.002,2020-12-17 07:52:29.002,Bhiwandi_Mega_R (Maharashtra)
1660257085393,BAG318447307,BAG318447307,Bhiwandi_Mega_GW (Maharashtra),Kolkata_Naiti_GW (West Bengal),Complete,,2020-12-11 03:43:42.771,2020-12-11 03:43:42.771,Kolkata_Naiti_GW (West Bengal)
1660257084295,BAG307865632,BAG307865632,Nashik_TgrniaRD_I (Maharashtra),Nashik_TgrniaRD_D (Maharashtra),Complete,,2020-12-09 09:02:26.335,2020-12-09 09:02:26.335,Nashik_TgrniaRD_D (Maharashtra)
1660257087250,BAG318447307,BAG318447307,Bhiwandi_Mega_GW (Maharashtra),Kolkata_Naiti_GW (West Bengal),Complete,,2020-12-11 03:43:42.771,2020-12-11 03:43:42.771,Kolkata_Naiti_GW (West Bengal)
1660257064356,BAGL7453248940,BAGL7453248940,Bhiwandi_Mega_GW (Maharashtra),Pasighat_MissonRd_D (Arunachal Pradesh),Complete,,2020-12-15 13:01:02.992,2020-12-15 13:01:02.992,Pasighat_MissonRd_D (Arunachal Pradesh)
1660257077085,BAG318447790,BAG318447790,Bhiwandi_Mega_GW (Maharashtra),Agartala_EastChmpmura_I (Tripura),Complete,,2020-12-14 19:23:17.147,2020-12-14 19:23:17.147,Agartala_EastChmpmura_I (Tripura)
1660257072966,BAG318447970,BAG318447970,Bhiwandi_Mega_GW (Maharashtra),Agra_Sunari_H (Uttar Pradesh),Complete,,2020-12-11 00:01:03.721,2020-12-11 00:01:03.721,Agra_Sunari_H (Uttar Pradesh)
1660257085964,BAG318366880,BAG318366880,Bhiwandi_Mega_GW (Maharashtra),Mumbai_Chndivli_PC (Maharashtra),Complete,,2020-12-08 06:39:51.828,2020-12-08 06:39:51.828,Mumbai_Chndivli_PC (Maharashtra)
1660257084214,BAG318447109,BAG318447109,Bhiwandi_Mega_GW (Maharashtra),Tezpur_Sirajuli_I (Assam),Complete,,2020-12-13 13:21:13.337,2020-12-13 13:21:13.337,Tezpur_Sirajuli_I (Assam)
1660257074720,BAG318294567,BAG318294567,Bhiwandi_Mega_GW (Maharashtra),Hyderabad_Shamshbd_H (Telangana),Complete,,2020-12-10 06:57:22.593,2020-12-10 06:57:22.593,Hyderabad_Shamshbd_H (Telangana)
1660257087121,BAG318366871,BAG318366871,Bhiwandi_Mega_GW (Maharashtra),MAA_Poonamallee_HB (Tamil Nadu),Complete,,2020-12-10 01:06:33.075,2020-12-10 01:06:33.075,MAA_Poonamallee_HB (Tamil Nadu)
1660257081425,BAG307865632,BAG307865632,Nashik_TgrniaRD_I (Maharashtra),Nashik_TgrniaRD_D (Maharashtra),Complete,,2020-12-09 09:02:26.335,2020-12-09 09:02:26.335,Nashik_TgrniaRD_D (Maharashtra)
1660257087401,BAGL1478761305,BAGL1478761305,Bhiwandi_Mega_GW (Maharashtra),Shillong_Pynthorbah_D (Meghalaya),Complete,,2020-12-14 05:14:02.249,2020-12-14 05:14:02.249,Shillong_Pynthorbah_D (Meghalaya)
1660257085286,BAG209045914,BAG209045914,Bangalore_Hebbal_I (Karnataka),Bangalore_Horamavu_D (Karnataka),Complete,,2020-12-10 07:12:15.226,2020-12-10 07:12:15.226,Bangalore_Horamavu_D (Karnataka)
1660257086760,BAG318366880,BAG318366880,Bhiwandi_Mega_GW (Maharashtra),Mumbai_Chndivli_PC (Maharashtra),Complete,,2020-12-08 06:39:51.828,2020-12-08 06:39:51.828,Mumbai_Chndivli_PC (Maharashtra)
1660257085183,BAG318547616,BAG318547616,Bhiwandi_Mega_GW (Maharashtra),Tezpur_Sirajuli_I (Assam),Complete,,2020-12-13 11:17:00.521,2020-12-13 11:17:00.521,Tezpur_Sirajuli_I (Assam)
1660257072701,BAG318447348,BAG318447348,Bhiwandi_Mega_GW (Maharashtra),Jaipur_Bagru_I (Rajasthan),Complete,,2020-12-09 05:43:52.851,2020-12-09 05:43:52.851,Jaipur_Bagru_I (Rajasthan)
1660257082140,BAG318547716,BAG318547716,Bhiwandi_Mega_GW (Maharashtra),Pathankot_AbrolNgrRd_I (Punjab),Complete,,2020-12-11 03:54:32.665,2020-12-11 03:54:32.665,Pathankot_AbrolNgrRd_I (Punjab)
1660257082700,BAG318447877,BAG318447877,Bhiwandi_Mega_GW (Maharashtra),Dhule_MIDC_I (Maharashtra),Complete,,2020-12-09 00:46:06.409,2020-12-09 00:46:06.409,Dhule_MIDC_I (Maharashtra)
1660257083783,BAG318221769,BAG318221769,Bhiwandi_Mega_GW (Maharashtra),BilaspurHP_Kothi_I (Himachal Pradesh),Complete,,2020-12-11 00:54:02.775,2020-12-11 00:54:02.775,BilaspurHP_Kothi_I (Himachal Pradesh)
1660257081985,BAG318044151,BAG318044151,Jammu_GangyalCRPF_H (Jammu & Kashmir),Udhampur_Bharatngr_D (Jammu & Kashmir),Complete,,2020-12-12 11:09:25.292,2020-12-12 11:09:25.292,Udhampur_Bharatngr_D (Jammu & Kashmir)
1660257085242,BAG233472304,BAG233472304,Bhiwandi_Mega_R (Maharashtra),-,Complete,,2020-12-21 08:03:07.603,2020-12-21 08:03:07.603,Bhiwandi_Mega_R (Maharashtra)
1660257086841,BAG317424414,BAG317424414,Siliguri_Dabgrm_H (West Bengal),Singtam_ShilohChrch_D (Sikkim),Complete,,2020-12-12 08:44:09.103,2020-12-12 08:44:09.103,Singtam_ShilohChrch_D (Sikkim)
1660257079200,BAG310457599,BAG310457599,Rudrapur_IndstrlArea_H (Uttarakhand),Rudrapur_IndstrialArea_D (Uttarakhand),Complete,,2020-12-11 07:34:20.277,2020-12-11 07:34:20.277,Rudrapur_IndstrialArea_D (Uttarakhand)
1660257054044,BAGL6628875278,BAGL6628875278,Bhiwandi_Mega_GW (Maharashtra),Gangtok_Dvlpmnt_D (Sikkim),Complete,,2020-12-12 06:40:04.443,2020-12-12 06:40:04.443,Gangtok_Dvlpmnt_D (Sikkim)
1660257077774,BAG307865632,BAG307865632,Nashik_TgrniaRD_I (Maharashtra),Nashik_TgrniaRD_D (Maharashtra),Complete,,2020-12-09 09:02:26.335,2020-12-09 09:02:26.335,Nashik_TgrniaRD_D (Maharashtra)
